code14,sex,population14,age_0_4,age_5_9,age_10_14,pct_illiterate,activity_rate,unemployment_rate,pop_active_occupee,pct_agriculture,pct_no_diploma,age_15_19,age_20_24,age_25_29,age_30_34,age_35_39,age_40_44,age_45_49,age_50_54,age_55_59,age_60_64,age_65_69,age_70_74,age_75plus,pct_disability,pct_single,pct_married,pct_divorced,pct_widowed,age_first_marriage,school_enrolment,edu_preschool,edu_primary,edu_lower_secondary,edu_upper_secondary,edu_higher,dipl_primary,dipl_lower_secondary,dipl_upper_secondary,dipl_bachelor,dipl_master,voc_specialised_technician,voc_technician,voc_qualification,voc_specialisation,voc_initiation,pct_no_voc_diploma,lang_darija,lang_tachelhit,lang_tamazight,lang_tarifit,lang_hassania,lit_arabic_only,lit_arabic_french,lit_arabic_french_english,lit_other,pct_employer,pct_self_employed,pct_public_employee,pct_private_employee,pct_family_worker,pct_apprentice,pct_partner,pct_status_other,occ_managers,occ_technicians,occ_clerks,occ_traders,occ_farmers,occ_craft,occ_agri_workers,occ_operators,occ_labourers,occ_unclassified,sec_industry,sec_utilities,sec_construction,sec_trade,sec_transport,sec_services,sec_public,sec_other,pct_no_education,age_60plus,age_65plus,pct_higher_ed
01.151.07.01.,male,8371.0,10.6438896189224,11.4323258869908,12.6269262931549,40.3710518245936,79.7292352725942,6.35612666360715,4081,77.2359715755942,86.3099800705197,11.7668140007167,10.9544857245251,8.85198900967626,6.94062835981364,5.23234977899892,4.25277744594433,3.84661330784852,4.14526340938956,2.58033687731453,1.98303667423246,0.955680324931311,1.39768247521204,2.38920081232827,4.51558953530044,66.2644845299247,33.2457293035479,0.071676024369848,0.418110142157448,30.9349986017623,80.3030303030303,25.1582845538167,21.1563731931668,5.14872775056743,1.87552263767769,0.633138215266993,9.38218611068526,3.12739537022842,0.72052736470949,0.398589606009505,0.061321477847616,0.045991108385712,0.260616280852369,0.168634064080944,0.091982216771424,0.091982216771424,99.3407941131381,99.4807390411786,0.193213380026567,0.036227508754981,19.876826470233,0.0,74.2193548387096,22.116129032258,2.03870967741935,1.6258064516129,0.911927045836333,47.0122390208783,3.57571394288457,24.8140148788096,14.374850011999,0.455963522918167,8.11135109191264,0.743940484761219,0.710610144572409,0.441068365596668,3.62656211712815,2.40137221269296,46.0181328105856,10.1200686106346,30.4582210242587,1.47022788532222,3.74908110757167,1.00465572163685,0.98015192354815,0.122518990443519,8.94388630237686,3.87160009801519,1.51923548149963,2.69541778975741,3.77358490566037,0.857632933104631,46.0279536495042,6.725600286704082,4.7425636124716215,0.459911083857121
01.151.07.03.,female,10047.0,12.322086194884,12.5908231312829,13.9544142530108,67.2676653851252,17.730380983393,5.23415977961432,1032,90.891472868217,90.6945917285259,13.4069871603463,11.5357818254205,8.31093858863342,5.71314820344381,4.92684383398029,4.06091370558375,3.10540459838757,2.83666766198865,2.11008261172489,1.72190703692644,1.0749477455957,0.965462327062805,1.36359112172787,2.90634020105504,63.2228525928137,33.1740818154673,0.228924056932418,3.3741415347865,26.7002813335394,81.6401468788249,0.736538270130387,28.406489499353,1.94087787399223,0.477754553598089,0.228924056932418,7.99310710498409,0.941145281018028,0.06627783669141,0.278366914103924,0.026511134676564,0.013255567338282,0.132555673382821,0.013255567338282,0.0,0.026511134676564,99.814422057264,99.8689119693455,0.010083694665726,0.060502167994353,0.010083694665726,0.0,59.2035757822023,38.2771231206826,2.11296221048354,0.406338886631451,0.65237651444548,5.59179869524697,1.95712954333644,0.838769804287046,89.6551724137931,0.093196644920783,1.21155638397017,0.0,1.84108527131782,0.096899224806202,0.096899224806202,0.096899224806202,6.3953488372093,0.193798449612403,84.3023255813953,0.0,5.91085271317829,1.06589147286821,0.193798449612403,0.0,0.193798449612403,0.290697674418605,0.0,4.94186046511627,2.03488372093023,1.45348837209302,68.2094157459938,5.125908231312815,3.404001194386375,0.304878048780488
01.151.07.03.,male,10764.0,13.2664437012263,12.2259383128948,13.4615384615384,34.7007481296758,76.3658499467356,1.69390195296931,4933,92.4184066490979,88.5536159600997,13.1270903010033,10.8974358974358,8.93719806763285,6.2894834633965,4.91452991452991,3.90189520624303,3.52099591230026,2.47120029728725,2.16462281679673,1.43998513563731,1.01263470828688,0.910442214790041,1.45856558900037,3.60460795243403,68.9334819769602,30.6205871423262,0.102192493496841,0.343738387216648,29.0660690608288,84.9390243902439,28.1772575250836,21.2374581939799,4.12486064659977,1.00334448160535,0.650315867707172,8.31670822942643,2.0074812967581,0.498753117206983,0.598503740648379,0.024937655860349,0.012468827930175,0.411471321695761,0.174563591022444,0.062344139650873,0.087281795511222,99.2518703241895,99.8869630746043,0.037678975131876,0.047098718914846,0.056518462697815,0.0,77.7479378476884,19.4513715710723,2.28275465183195,0.517935929407251,0.46,54.14,2.24,2.12,39.38,0.36,1.04,0.26,0.932495438881006,0.243259679708088,1.52037299817555,0.506790999391851,53.3346847759983,1.4798297182242,39.0837218730995,0.243259679708088,1.4798297182242,1.17575511858909,0.608149199270221,0.0,0.810865599026961,1.17575511858909,0.263531319683762,1.50010135819987,2.10825055747009,1.11494019866207,44.8067632850241,4.821627647714601,3.381642512077291,0.623441396508728
01.151.07.05.,female,11638.0,12.1498539267915,10.3024574669187,12.5451108437875,60.3434903047091,27.2174487772637,2.57406508013598,2006,96.4606181455633,85.2742382271468,13.4902904279085,12.5537033854614,9.21979721601649,6.1178896717649,4.62278742051898,4.03849458669874,3.60027496133356,3.23079566935899,2.19969066849974,1.78724866815604,1.16858566764048,1.142808042619,1.83021137652517,3.60886750300739,60.2251245918542,35.9426018216188,0.326516583605431,3.50575700292146,27.0540591008049,90.0810979413599,0.670218250558515,30.9761127341467,4.02990204502491,1.02251245918542,0.498367417081973,12.2880886426592,1.67313019390581,0.28808864265928,0.443213296398892,0.022160664819945,0.033240997229917,0.177285318559557,0.011080332409972,0.011080332409972,0.022160664819945,99.7451523545706,99.7749697074606,0.051930067509088,0.017310022503029,0.043275056257573,0.0,51.3853904282115,45.5919395465995,2.71480548558634,0.307864539602575,0.48030739673391,3.79442843419788,2.20941402497598,0.864553314121037,92.0749279538905,0.0,0.576368876080692,0.0,1.99401794616151,0.099700897308076,0.249252243270189,0.0,4.78564307078763,0.149551345962114,91.7746759720837,0.0,0.598205383848455,0.348953140578265,0.299102691924227,0.0,0.0,0.049850448654038,0.0,0.797607178464606,2.14356929212362,0.249252243270189,62.8028870940024,5.92885375494069,4.14160508678465,0.465373961218837
01.151.07.05.,male,12579.0,11.6940933301534,10.4062326099053,12.290325145083,27.3859344697356,78.298800436205,1.99628597957288,6333,91.978525185536,83.2431880804163,12.1631290245647,12.3618729628746,10.0882423086095,7.09118371889657,5.10374433579775,4.10207488671595,3.40249622386517,2.98910883218061,2.13053501868193,1.98743938309881,1.04936799427617,1.05731775180857,2.08283647348755,4.27696955242865,66.4440734557596,32.9755942443755,0.119246362985929,0.461085936878925,29.5385873672029,87.4924471299093,29.4777009301216,24.8668415613323,6.78114317513315,1.87614277764528,0.651880117656412,12.5625063782018,3.081947137463,0.693948362077763,0.408204918869272,0.010205122971732,0.040820491886927,0.2245127053781,0.306153689151954,0.142871721604245,0.193897336462904,99.0917440555158,99.7522180481176,0.087922628087283,0.031971864759012,0.135880425225801,0.0,71.476840771505,25.5385048571026,2.18217654512177,0.80247782627059,0.606531881804044,44.7900466562986,2.2706065318818,6.39191290824261,43.8569206842923,0.124416796267496,1.66407465007776,0.295489891135303,0.45791883783357,0.189483657034581,2.10011053213327,0.72635401863256,44.5602400126322,2.44749723669666,47.3235433443865,0.647402494868151,1.21585346597189,0.331596399810516,0.536870361597979,0.0,1.59482078004105,1.43691773251223,0.678983104373914,1.04216011369019,2.38433601768514,0.347386704563398,36.3462914381111,6.176961602671099,4.189522219572289,0.418410041841004
01.151.07.07.,female,5522.0,11.3002535313292,11.1553784860557,11.9159724737413,57.4264362447454,27.4282560706401,6.74044265593561,927,93.9590075512405,82.2045773003269,11.1010503440782,10.6664252082578,9.01847156827236,7.35240854762767,5.37848605577689,4.7808764940239,3.56754798985874,3.38645418326693,2.87939152480985,2.08257877580586,1.24954726548352,1.73850054328142,2.42665700833031,3.63998551249547,58.384643245201,36.7077145961608,0.398406374501992,4.50923578413618,27.0426105246902,94.6753246753246,1.59362549800796,29.8261499456718,5.17928286852589,2.84317276349148,1.64795363998551,10.8127043437645,4.43717888836992,1.65810368986454,0.794021485287249,0.093414292386735,0.210182157870154,0.046707146193368,0.140121438580103,0.116767865483419,0.280242877160206,99.2059785147127,99.8543335761107,0.400582665695557,0.10924981791697,0.10924981791697,0.018208302986162,33.5533553355335,55.1705170517051,8.52585258525852,2.75027502750275,0.409836065573771,6.25,2.45901639344262,1.84426229508196,86.4754098360655,0.512295081967213,1.94672131147541,0.102459016393443,1.83387270765911,0.215749730312837,1.07874865156418,0.539374325782093,6.68824163969795,0.431499460625674,87.2707659115426,0.107874865156419,0.970873786407767,0.862998921251349,0.215749730312837,0.0,0.107874865156419,0.970873786407767,0.215749730312837,1.1866235167206,2.69687162891046,0.647249190938511,58.9098152843172,7.497283592901109,5.4147048170952505,0.8874357776739841
01.151.07.07.,male,6069.0,11.5505025539627,11.9789092107431,11.6987971659251,26.1366084895496,78.7331467819893,5.16962843295638,2935,75.0596252129471,76.642964878259,10.8090294941506,9.83687592684132,8.55165595650024,6.82155215027187,5.70110397100016,4.76190476190476,4.2016806722689,3.67441094084692,2.88350634371395,2.09260174658098,1.18635689569945,1.44999176141044,2.80112044817927,4.54770143351458,65.3814466963255,33.7287856318998,0.21420332839018,0.675564343384413,31.0813751443305,94.3548387096774,22.7714615257867,28.45608831768,8.69995056846267,3.41077607513593,2.07612456747404,14.1564318034906,5.81771170006464,1.96078431372549,1.22818358112475,0.193923723335488,0.366300366300366,0.517129928894635,0.581771170006464,0.172376642964878,0.193923723335488,98.1684981684981,99.8840099420049,0.513670256835129,0.463960231980116,0.099420049710025,0.016570008285004,55.3435114503816,36.1714621256606,5.13799177921315,3.34703464474456,1.51017728168089,52.9218647406434,5.02298095863427,9.25804333552199,24.6224556795797,0.689428759028234,5.74523965856861,0.229809586342745,1.43100511073253,0.817717206132879,4.87223168654173,3.98637137989778,50.3236797274275,7.35945485519591,24.5315161839863,2.21465076660988,3.88415672913117,0.579216354344123,1.26064735945485,0.238500851788756,6.95059625212947,6.20102214650766,1.90800681431005,2.75979557069846,4.90630323679727,0.715502555366269,34.5855989454605,7.530070851870141,5.437469105289161,1.422107304460238
01.151.07.09.,female,4002.0,11.7941029485257,12.5187406296851,12.6936531734132,60.2178936942885,28.3220944069813,48.7394957983193,366,88.2513661202185,83.1627599867943,12.2438780609695,11.0944527736131,8.47076461769115,6.071964017991,5.02248875562218,3.92303848075962,3.44827586206896,3.12343828085957,2.023988005997,2.32383808095952,1.54922538730634,1.74912543728135,1.94902548725637,4.32283858070964,60.0199900049975,35.9070464767616,0.149925037481259,3.92303848075962,26.4760340309835,91.6535433070866,0.899550224887556,31.8590704647676,4.19790104947526,0.999500249875063,0.124937531234383,14.9224166391548,1.51865302079894,0.297127764938924,0.06602839220865,0.0,0.033014196104325,0.0,0.165070980521624,0.06602839220865,0.033014196104325,99.702872235061,99.5453397322556,0.101035615054307,0.0,0.050517807527153,0.0,59.0984974958263,37.3956594323873,3.0050083472454,0.500834724540902,2.36220472440944,7.61154855643044,0.5249343832021,4.72440944881889,83.7270341207349,0.0,1.0498687664042,0.0,0.0,0.273224043715847,1.09289617486338,0.273224043715847,8.19672131147541,4.64480874316939,79.7814207650273,0.0,4.64480874316939,1.09289617486338,3.82513661202185,0.0,0.0,0.546448087431694,0.0,5.73770491803278,0.273224043715847,1.36612021857923,61.9190404797601,7.57121439280358,5.24737631184406,0.06602839220865
01.151.07.09.,male,4479.0,12.3911587407903,10.7390042420183,11.5874079035498,36.7412140575079,82.0451436388508,11.463109629012,2124,83.427495291902,79.5236712169619,10.805983478455,10.6943514177271,9.93525340477785,6.83188211654387,5.60392944853762,4.50993525340477,3.75083724045545,3.10337128823398,2.38892609957579,2.27729403884795,1.36191114087966,1.5405224380442,2.47823174815807,5.00111632060727,65.304755525787,33.2886805090421,0.312569770037955,1.09399419513284,30.2818464924307,88.8135593220339,16.3206072784103,30.5871846394284,8.55101585175262,1.98705068095557,0.468854655056932,16.2067963984896,3.34011036886436,0.609933197792623,0.290444379901249,0.029044437990125,0.05808887598025,0.029044437990125,0.638977635782748,0.668022073772873,0.522799883822248,98.0830670926517,99.6845425867508,0.157728706624606,0.0,0.157728706624606,0.0,64.7412199630314,31.1460258780036,3.41959334565619,0.693160813308688,1.43985137018114,56.9902461681374,2.36878773803994,7.19925685090571,31.3516024152345,0.18578727357176,0.371574547143521,0.09289363678588,0.141242937853107,0.235404896421846,3.01318267419962,0.847457627118644,51.3182674199623,3.86064030131826,32.1563088512241,0.847457627118644,6.77966101694915,0.800376647834275,0.564971751412429,0.188323917137476,6.77966101694915,1.64783427495291,1.31826741996233,3.06026365348399,2.07156308851224,0.941619585687382,42.085286894396,7.65795936592988,5.38066532708193,0.319488817891374
01.151.07.11.,female,3527.0,11.1426141196484,11.029203288914,13.0422455344485,56.2112932604735,33.0853391684901,22.7513227513227,584,96.5753424657534,83.7522768670309,12.4468386730932,11.4828466118514,7.40005670541536,6.71959172100935,5.44371987524808,4.81996030620924,3.20385596824496,3.91267366033456,2.55174369152254,2.01304224553444,1.58775163028069,1.02069747660901,2.18315849163595,4.1962007371704,60.3345619506662,35.2991210660618,0.311879784519422,4.05443719875248,27.565159208871,89.4639556377079,1.61610433796427,34.7037142047065,4.13949532180323,0.907286645874681,0.368585199886589,13.551912568306,1.85792349726776,0.58287795992714,0.255009107468124,0.0,0.036429872495446,0.036429872495446,0.145719489981785,0.072859744990893,0.072859744990893,99.6357012750455,99.9143101970865,0.057126535275636,0.0,0.057126535275636,0.0,66.3893510815307,31.1148086522462,1.6638935108153,0.831946755407654,0.0,2.97520661157024,0.826446280991736,2.64462809917355,90.2479338842975,0.0,3.30578512396694,0.0,0.342465753424658,0.171232876712329,0.684931506849315,0.0,6.33561643835616,0.342465753424658,91.4383561643835,0.0,0.171232876712329,0.513698630136986,0.171232876712329,0.0,0.0,0.171232876712329,0.342465753424658,0.684931506849315,1.02739726027397,1.02739726027397,58.2648142897646,6.804649844060091,4.791607598525649,0.255009107468124
01.151.07.11.,male,3836.0,11.0792492179353,11.2877997914494,12.7737226277372,28.4754869039623,81.7524115755627,11.0127826941986,1810,87.8453038674033,82.9079919408999,11.9916579770594,10.6882168925964,8.86339937434828,6.49113660062565,5.37017726798748,4.58811261730969,3.41501564129301,3.41501564129301,2.50260688216892,2.11157455683003,1.82481751824817,1.38164754953076,2.21584984358707,4.30135557872784,67.1532846715328,32.1949947862356,0.130344108446298,0.521376433785193,31.0883165002818,88.5361552028218,26.0166840458811,29.822732012513,6.72575599582898,1.4859228362878,0.651720542231491,12.9952988582941,2.98858294157152,0.671591672263264,0.369375419744795,0.067159167226326,0.033579583613163,0.201477501678979,0.470114170584285,0.10073875083949,0.10073875083949,99.0933512424446,99.8951232302045,0.052438384897745,0.026219192448873,0.026219192448873,0.0,79.0444654683065,19.0633869441816,1.32450331125827,0.567644276253548,1.18470651588583,48.2498653742595,2.8002154011847,17.7705977382875,28.6483575659666,0.215401184706516,1.07700592353258,0.053850296176629,0.441988950276243,0.220994475138122,2.98342541436464,0.552486187845304,48.232044198895,3.59116022099447,39.2265193370165,1.65745856353591,2.54143646408839,0.552486187845304,0.718232044198895,0.0,3.81215469613259,1.27071823204419,1.76795580110497,0.883977900552486,2.87292817679558,0.828729281767956,35.2971845672575,7.533889468196031,5.422314911366,0.436534586971121
01.151.07.13.,female,6134.0,11.9986957939354,10.6944897293772,11.0531463971307,56.6364211859042,32.3572834645669,14.4486692015209,1125,90.3111111111111,81.4635175031632,11.3139876100423,10.2706227583958,8.689272905119,7.30355396152592,5.49396804695141,5.05379850016302,3.71698728399087,4.10824910335833,2.39647864362569,2.51059667427453,1.41832409520704,1.32050864036517,2.65731985653733,4.62993152918161,57.6296054776654,37.5774372350831,0.489077274209325,4.30388001304206,26.7031181604769,89.3368010403121,2.42908379523964,28.6762308444734,7.23834365829801,1.87479621780241,0.84773394196283,13.1590046393926,3.73260227752003,0.948966680725432,0.674820750738085,0.021088148460565,0.084352593842261,0.295234078447912,0.126528890763391,0.04217629692113,0.274145929987347,99.1775622100379,99.7858672376873,0.11530225662988,0.032943501894251,0.164717509471257,0.016471750947126,50.732421875,41.259765625,5.95703125,2.05078125,0.965107646622123,6.60727542687453,1.26206384558277,2.44988864142539,88.4187082405345,0.0,0.22271714922049,0.074239049740163,1.42222222222222,0.355555555555556,0.8,0.622222222222222,4.8,3.64444444444444,85.6,0.0,1.24444444444444,1.51111111111111,3.11111111111111,0.0,0.266666666666667,1.33333333333333,0.0,1.33333333333333,1.77777777777777,1.86666666666666,58.9338115422236,7.90674926638407,5.39615259210954,0.69590889919865
01.151.07.13.,male,6639.0,11.9445699653562,10.3780689862931,11.6433197770748,25.4411479542369,79.7901459854014,12.3499142367066,3066,74.8858447488584,75.392670157068,10.7847567404729,9.76050610031631,9.4291308932068,6.92875433047145,5.76894110558819,4.60912788070492,3.93131495707184,3.94637746648591,3.04262690164181,2.56062660039162,1.05437565898478,1.58156348847718,2.63593914746196,5.19656574785359,64.7989154993221,34.3274589546618,0.316312697695436,0.55731284832053,31.0088769113134,86.7415730337078,22.6238891399307,30.2304563940352,9.89606868504292,2.80162675101671,1.38575086609429,16.5212332751599,5.37133992631374,1.70641846034516,0.911382586775257,0.096955594337793,0.155128950940469,0.465386852821408,0.698080279232112,0.310257901880939,0.310257901880939,98.0608881132441,99.8478624676707,0.197778792027993,0.12171002586338,0.167351285562148,0.015213753232923,62.1311047270827,30.6085139723165,3.39514233481326,3.86523896578741,0.894721145243066,35.0730688935281,6.11392782582761,27.5275872353116,29.0784372203996,0.357888458097226,0.715776916194453,0.238592305398151,1.20678408349641,0.424005218525766,5.02283105022831,2.96803652968036,29.5825179386823,9.42596216568819,45.1076320939334,1.5003261578604,3.88127853881278,0.880626223091977,1.46771037181996,0.326157860404436,7.72994129158512,5.47945205479452,1.63078930202217,4.24005218525766,3.0006523157208,1.23939986953685,33.0622081638801,7.832504895315539,5.27187829492392,1.00833818111305
01.151.09.01.,female,5216.0,11.0237730061349,10.6595092024539,11.5605828220858,61.7286973555337,35.6404365307294,13.6986301369863,1071,97.5723622782446,87.4418604651162,12.5,10.6403374233128,9.62423312883435,5.98159509202454,5.75153374233128,4.5053680981595,4.31365030674846,3.50843558282208,2.83742331288343,2.14723926380368,1.70628834355828,1.20782208588957,2.03220858895705,3.02914110429447,60.5444785276073,34.7776073619631,0.287576687116564,4.39033742331288,29.0970628956069,88.4955752212389,0.690184049079755,31.3075153374233,3.31671779141104,0.766871165644172,0.40260736196319,10.5997552019583,1.41982864137086,0.318237454100367,0.195838433292534,0.024479804161567,0.0734394124847,0.024479804161567,0.0,0.0,0.048959608323133,99.8531211750306,99.9222999222999,0.077700077700078,0.077700077700078,0.058275058275058,0.0,60.5128205128205,36.9871794871794,2.3076923076923,0.192307692307692,0.5249343832021,7.08661417322834,0.5249343832021,1.22484689413823,85.7392825896763,0.349956255468066,4.54943132108486,0.0,0.373482726423903,0.186741363211951,0.186741363211951,0.0,9.71055088702147,0.373482726423903,88.328664799253,0.0,0.466853408029879,0.373482726423903,0.186741363211951,0.0,0.0,0.0,0.0,0.65359477124183,0.746965452847806,0.840336134453782,63.5161042944785,7.093558282208581,4.9463190184049,0.220318237454101
01.151.09.01.,male,5358.0,11.6274729376633,10.936916759985,12.187383351997,34.0163934426229,79.6338672768878,3.34051724137931,2691,79.3756967670011,85.8038081465413,10.8622620380739,12.1127286300858,8.82792086599477,6.36431504292646,5.48712206047032,3.9940276222471,3.93803658081373,3.75139977603583,2.8555431131019,2.33296005972377,1.02650242627846,1.28779395296752,2.40761478163493,3.75139977603583,66.1254199328107,33.4079880552444,0.093318402388951,0.373273609555804,30.5373124121916,80.4718217562254,29.2459873086972,22.7323628219484,5.35647629712579,1.56774916013437,0.727883538633819,10.2675343456254,2.81995661605206,0.626657025789347,0.482043865991805,0.0,0.02410219329959,0.120510966497951,0.433839479392625,0.048204386599181,0.120510966497951,99.2046276211135,99.9431818181818,0.132575757575758,0.075757575757576,0.075757575757576,0.0,76.9230769230769,20.2197802197802,2.34432234432234,0.512820512820513,1.42648134601316,53.6210680321872,3.40160936356986,11.9970738844184,27.5786393562545,0.256035113386979,1.4996342355523,0.21945866861741,0.594574507617986,0.297287253808993,3.67892976588628,1.56075808249721,48.9780750650315,7.35785953177257,29.8030471943515,1.48643626904496,5.2396878483835,1.00334448160535,2.11817168338907,0.074321813452248,7.20921590486807,2.71274619100706,1.74656261612783,2.97287253808992,3.30732069862504,0.483091787439614,40.3695408734602,7.05487122060468,4.72191116088091,0.482043865991805
01.151.09.09.,female,10255.0,10.3851779619697,9.63432471964895,11.8186250609458,51.6097560975609,25.0071530758226,4.46224256292906,1670,96.5269461077844,77.7005608388198,13.037542662116,12.6572403705509,10.716723549488,7.1769868356899,5.55826426133593,4.26133593369088,3.94929302779132,3.35446123842028,2.3403217942467,1.6869819600195,1.1311555338859,1.04339346660165,1.24817162359824,4.30034129692832,61.9210141394441,34.1491955143832,0.390053632374452,3.53973671379814,29.268429680751,90.1300688599847,1.27742564602632,32.2574353973671,6.61140906874695,2.8961482203803,0.721599219892735,16.1789807364057,4.57205559619605,1.13386978785662,0.377956595952207,0.036576444769568,0.08534503779566,0.158497927334796,0.08534503779566,0.060960741282614,0.024384296513046,99.5854669592782,99.8823298686016,0.058835065699157,0.029417532849578,0.52951559129241,0.0,49.5074513766102,44.7840363728214,5.32962869411467,0.37888355645365,0.516944284893739,6.26076967260195,1.43595634692705,1.20620333141872,90.0057438253877,0.0,0.402067777139575,0.172314761631246,0.838323353293413,0.598802395209581,0.359281437125749,0.059880239520958,6.10778443113772,0.658682634730539,90.5389221556886,0.0,0.239520958083832,0.598802395209581,0.479041916167665,0.0,0.0,0.179640718562874,0.0,0.419161676646707,1.67664670658682,0.718562874251497,56.2359824475865,5.10970258410529,3.42272062408579,0.414533040721775
01.151.09.09.,male,10643.0,10.6079113032039,10.0723480221741,11.5099126186225,18.966947044189,75.9041152833587,4.74625775830595,5218,84.0360291299348,66.0033167495854,12.270976228507,12.4025180870055,11.1904538194118,7.65761533402236,5.59992483322371,3.97444329606314,3.88048482570703,3.3919007798553,2.1140655830123,1.94494033637132,0.977168091703467,0.7328760687776,1.67246077233862,4.47242318895048,67.4809734097528,32.1244010147514,0.140937705534154,0.253687869961477,31.0268861321464,92.754716981132,20.9997181245889,28.1781452597951,15.3716057502583,4.96100723480221,1.52212721976886,23.3712390428808,8.17341862117981,1.57545605306799,0.793650793650794,0.082918739635158,0.153991945036721,0.367211561241412,1.37408197109689,0.45013030087657,0.461975835110164,97.1926083866382,99.8489425981873,0.113293051359517,0.160498489425982,0.632552870090634,0.018882175226586,56.1822443598007,37.9724582478757,5.08350424846176,0.761793143861705,0.670016750418761,48.9856690861716,2.23338916806253,7.10962218499906,40.2196166015261,0.074446305602085,0.576958868416155,0.130281034803648,0.747412801839785,0.440781908777309,3.29628210042161,2.74051360674588,43.1774626293599,4.71444998083556,41.0693752395553,1.20735914143349,2.24223840551935,0.36412418551169,1.26485243388271,0.076657723265619,2.79800689919509,4.90609428899961,1.18819471061709,2.93215791490992,2.0505940973553,0.747412801839785,28.9673964107864,5.327445269191007,3.3825049328196872,0.876569533285952
01.151.09.11.,female,8435.0,12.7682276229994,11.4641375222288,13.3017190278601,59.2488262910798,41.1273486430062,3.55329949238578,2090,98.8995215311004,83.6019402284462,11.985773562537,12.424422050978,9.50800237107291,5.54831061055127,4.61173681090693,4.04267931238885,3.50918790752815,3.42620035566093,2.12211025489033,1.65975103734439,1.10254890337877,1.01956135151155,1.50563129816241,3.11796087729697,62.9045643153526,33.1238885595732,0.39122703023118,3.58032009484291,27.7550339477402,89.5207148659626,1.00770598695909,31.4285714285714,4.06639004149377,1.22110254890337,0.20154119739182,13.5815991237677,2.26881552182757,0.453763104365514,0.093882021592865,0.0,0.015647003598811,0.031294007197622,0.0,0.0,0.0,99.9530589892035,99.9046142840109,0.345773220460236,0.023846428997258,0.178848217479432,0.0,51.9845857418111,44.0462427745664,3.69942196531791,0.269749518304432,0.045228403437359,5.11080958842152,0.452284034373587,0.226142017186793,93.6227951153324,0.0,0.407055630936228,0.135685210312076,0.287081339712919,0.095693779904306,0.047846889952153,0.0,5.59808612440191,0.095693779904306,93.5406698564593,0.0,0.143540669856459,0.191387559808612,0.095693779904306,0.0,0.047846889952153,0.0,0.0,0.047846889952153,0.382775119617225,0.526315789473684,62.0746887966805,5.28749259039712,3.62774155305273,0.093882021592865
01.151.09.11.,male,8552.0,12.8391019644527,11.5294667913938,13.4588400374181,24.1496598639455,78.0327252209892,3.01277416244878,4024,89.4880715705765,83.5807050092764,12.2778297474275,11.190364826941,10.0561272217025,5.81150608044901,4.99298409728718,3.90551917680074,3.33255378858746,3.02853133769878,2.11646398503274,1.90598690364827,0.912067352666043,0.935453695042095,1.70720299345182,4.09260991580916,67.5397567820392,31.9808231992516,0.198783910196445,0.280636108512629,28.902065157082,84.8090982940698,35.5940130963517,21.5154349859681,6.48971000935453,1.69550982226379,0.631431244153415,11.9666048237476,3.21583178726035,0.72665429808287,0.494743351886209,0.015460729746444,0.030921459492888,0.170068027210884,0.200989486703772,0.108225108225108,0.046382189239332,99.443413729128,99.9647597791612,0.540350052860331,0.058733701397862,0.105720662516152,0.0,73.5161686451084,23.2091690544412,2.74252967662709,0.532132623823168,2.25236134657302,46.4034875272463,3.19689997578106,5.93364010656333,40.6635989343666,0.169532574473238,1.04141438604989,0.339065148946476,1.24254473161033,0.223658051689861,2.73359840954274,0.894632206759443,46.0984095427435,3.28031809145129,42.9423459244532,1.16799204771371,0.969184890656064,0.447316103379722,0.621272365805169,0.0,2.03777335984095,1.78926441351888,0.969184890656064,1.01888667992047,3.03180914512922,1.04373757455268,34.0739008419083,5.460710944808228,3.554724041159958,0.510204081632653
01.151.09.17.,female,6246.0,9.78226064681396,8.91770733269292,11.7034902337496,55.8794563718731,20.4508856682769,15.6355455568053,750,84.6666666666666,78.042536431666,11.9596541786743,11.4153057957092,10.6308037143772,7.01248799231508,5.68363752801793,5.13928914505283,4.40281780339417,3.74639769452449,3.05795709253922,2.0813320525136,1.26480947806596,1.21677873839257,1.98527057316682,3.7143772014089,59.7502401536983,35.094460454691,0.384245917387128,4.7710534742235,29.384057634142,87.2561768530559,1.96926032660903,26.7211015049631,6.27601665065642,3.33013128402177,1.68107588856868,13.8243402914533,5.1201260338716,2.10712879086254,0.866482867270579,0.039385584875935,0.236313509255612,0.039385584875935,0.196927924379677,0.098463962189839,0.098463962189839,99.3304450571091,99.8545807077072,0.274680885441913,0.210050088867345,0.339311682016481,0.0,42.0911528150134,47.2296693476318,9.78552278820375,0.893655049151028,0.0,5.33980582524271,4.85436893203883,7.16019417475728,81.4320388349514,0.364077669902913,0.728155339805825,0.121359223300971,2.4,0.666666666666667,3.33333333333333,0.8,3.06666666666666,2.0,81.7333333333333,0.0,4.93333333333333,1.06666666666666,1.06666666666666,0.0,0.0,1.33333333333333,0.0,5.06666666666666,7.2,0.666666666666667,60.0224143451809,6.5481908421389505,4.46685878962535,0.905868452146514
