code14,milieu,population14,pct_female,n_households,hh_size_avg,pct_owner,pct_renter,pct_electricity,pct_water,pct_cellphone,pct_internet,age_0_4,age_5_9,age_10_14,pct_illiterate,activity_rate,unemployment_rate,pct_women_divorced,pop_active_occupee,pct_agriculture,pct_no_diploma,age_15_19,age_20_24,age_25_29,age_30_34,age_35_39,age_40_44,age_45_49,age_50_54,age_55_59,age_60_64,age_65_69,age_70_74,age_75plus,pct_disability,pct_single,pct_married,pct_divorced,pct_widowed,age_first_marriage,completed_fertility,school_enrolment,edu_preschool,edu_primary,edu_lower_secondary,edu_upper_secondary,edu_higher,dipl_primary,dipl_lower_secondary,dipl_upper_secondary,dipl_bachelor,dipl_master,voc_specialised_technician,voc_technician,voc_qualification,voc_specialisation,voc_initiation,pct_no_voc_diploma,lang_darija,lang_tachelhit,lang_tamazight,lang_tarifit,lang_hassania,lit_arabic_only,lit_arabic_french,lit_arabic_french_english,lit_other,pct_employer,pct_self_employed,pct_public_employee,pct_private_employee,pct_family_worker,pct_apprentice,pct_partner,pct_status_other,occ_managers,occ_technicians,occ_clerks,occ_traders,occ_farmers,occ_craft,occ_agri_workers,occ_operators,occ_labourers,occ_unclassified,sec_industry,sec_utilities,sec_construction,sec_trade,sec_transport,sec_services,sec_public,sec_other,dwell_villa,dwell_apartment,dwell_moroccan,dwell_rural,dwell_other,persons_per_room,tenure_other,dwell_age_lt10,dwell_age_10_19,dwell_age_20_49,dwell_age_50plus,pct_kitchen,pct_toilet,pct_bathroom,sewer_public,sewer_septic,sewer_other,waste_bin,waste_truck,waste_other,cook_gas,cook_electricity,cook_charcoal,cook_wood,cook_dung,road_distance,pct_radio,pct_landline,pct_computer,pct_satellite,pct_fridge,isf,pct_no_education,pct_slum,pct_tv,age_60plus,age_65plus,pct_higher_ed
02.265.07.11.,rural,1486.0,47.03903095558547,296.0,5.02027027027027,81.2286689419795,0.68259385665529,18.3673469387755,5.78231292517006,91.8367346938775,0.340136054421769,10.228802153432,7.73889636608344,10.0942126514131,62.1000820344544,47.5210477081384,17.1259842519685,0.572246065808298,421.0,83.3729216152019,78.9171452009844,9.15208613728129,10.6325706594885,9.8250336473755,8.41184387617765,6.12382234185733,5.51816958277254,4.30686406460296,3.70121130551817,3.16285329744279,2.89367429340511,2.01884253028263,1.74966352624495,4.4414535666218,6.05652759084791,55.7873485868102,40.5114401076716,0.403768506056528,3.29744279946164,29.7286513564804,4.75862068965517,75.0,0.53835800807537,24.4279946164199,7.87348586810228,1.54777927321668,0.672947510094213,16.8990976210008,3.11730926989335,0.574241181296144,0.492206726825267,0.0,0.164068908941756,0.082034454470878,0.328137817883511,0.0,0.0,99.4257588187038,98.3096686950642,0.067613252197431,4.80054090601758,32.4543610547667,0.0,10.8225108225108,83.5497835497835,5.62770562770562,0.0,0.862068965517241,41.1637931034482,3.44827586206896,26.0775862068965,28.4482758620689,0.0,0.0,0.0,0.950118764845606,0.0,3.08788598574821,0.712589073634204,44.8931116389548,1.90023752969121,38.0047505938242,0.712589073634204,7.12589073634204,2.61282660332541,0.237529691211401,0.0,8.07600950118764,0.712589073634204,0.475059382422803,1.187648456057,4.03800475059382,1.90023752969121,0.0,0.0,10.204081632653,88.0952380952381,1.70068027210884,1.57704569606801,18.0887372013651,4.76190476190476,10.204081632653,47.6190476190476,37.4149659863945,95.578231292517,77.5510204081632,39.7959183673469,0.0,9.86394557823129,90.1360544217687,0.0,0.0,100.0,98.9795918367347,0.0,0.680272108843537,5.44217687074829,6.80272108843537,7.45918367346938,87.4149659863945,0.342465753424658,0.341296928327645,8.50340136054421,8.84353741496598,2.51559613346574,64.9394347240915,0.0,28.9115646258503,11.10363391655449,8.20995962314938,0.492206726825267
02.265.07.13.,rural,10515.0,50.35663338088445,1771.0,5.93732354601919,96.6762177650429,0.401146131805158,68.5164212910532,14.8357870894677,86.1520998864926,0.628571428571429,9.99524488825487,10.0903471231573,11.2981455064194,53.0301226336468,42.5918225918225,5.79238529124633,0.84985835694051,2895.0,81.761658031088,76.9130072593121,11.5454113171659,9.53875416072277,7.5701378982406,7.34189253447456,6.19115549215406,5.45886828340466,3.88017118402282,3.7660485021398,3.66143604374702,3.16690442225392,2.09224916785544,1.79743223965763,2.60580123632905,3.20494531621493,53.9419876367094,41.9020446980504,0.475511174512601,3.68045649072753,26.3738424197614,5.58653846153846,86.2629246676514,6.22919638611507,23.6329053732762,8.47360912981455,3.39514978601997,1.76890156918687,15.4468642151612,4.91491134118767,1.99928596929668,0.690229679876235,0.035701535166012,0.05950255861002,0.202308699274069,0.202308699274069,0.023801023444008,0.05950255861002,99.4525764607878,78.470689820589,0.076753333972944,94.2530941187757,0.220665835172215,0.028782500239854,29.4356888662938,49.5424504321301,12.353838332486,8.66802236908998,0.736278447121821,55.388219544846,3.41365461847389,10.9437751004016,27.5100401606425,0.435073627844712,0.937081659973226,0.635876840696118,0.898100172711572,0.276338514680484,3.17789291882556,1.8307426597582,52.5043177892918,2.93609671848013,29.153713298791,2.10708117443868,6.286701208981,0.829015544041451,0.967184801381693,0.0,6.90846286701209,2.34887737478411,2.59067357512953,1.38169257340241,3.35060449050086,0.690846286701209,0.056625141562854,0.056625141562854,16.647791619479,83.0124575311438,0.113250283125708,1.5208273069135,2.92263610315186,12.6274065685164,18.4597961494903,39.8640996602491,29.048697621744,95.6398640996602,78.3691959229898,30.9173272933182,0.226500566251416,37.0328425821064,62.7406568516421,0.056721497447533,0.056721497447533,99.8865570051049,56.8040654997176,0.794100964265457,0.282326369282891,51.4398644833427,1.24223602484472,7.02387720295622,32.7272727272727,0.514579759862779,1.31578947368421,60.7041453719477,58.6857142857142,2.25944908869971,56.5002377555872,0.113250283125708,67.6503972758229,9.662387066096041,6.49548264384212,0.725931215042247
02.265.07.17.,rural,22138.0,49.918691842081486,3928.0,5.63594704684317,91.1825192802056,0.719794344473008,74.234693877551,11.5051020408163,91.8482440399897,3.52185089974293,10.9088445207335,9.25557864305718,9.77053030987442,45.453002093826,44.3685126684288,10.1859924440569,1.0044339878744,6181.0,73.0302540042064,68.9091320583908,9.55370855542506,9.50402023669708,8.75869545577739,8.02692203451079,7.16866925648206,5.51540337880567,4.08799349534736,4.21898997199385,3.73114102448279,2.9858162435631,1.9468786701599,1.62616315837022,2.94064504471948,4.37708916794651,52.9632306441413,43.0752552172734,0.623362544041919,3.33815159454331,27.4338451261346,4.73456790123456,90.0039984006397,1.7932965940916,27.4957087361098,12.4446652814165,5.58767729695546,1.93332731050682,19.378748444042,8.49835917166459,2.17268303722982,0.939232771302478,0.101844517370148,0.152766776055222,0.492248500622383,1.22213420844177,0.316849609596017,0.418694126966165,97.3916487495756,95.0580204778157,1.90671217292377,48.7963594994311,1.87940841865756,0.018202502844141,29.6538821328344,49.0073796902608,11.8075044174202,9.53123375948446,1.55367231638418,40.3170119271814,3.29566854990583,29.8022598870056,23.3992467043314,0.17263025737602,1.1142498430634,0.34526051475204,0.906002265005663,0.469179744377932,4.06083158065038,2.54004206439087,35.5120530658469,9.28652321630804,37.2108073127325,3.0254004206439,6.29348001941433,0.695680310629348,1.77964730626112,0.177964730626112,10.4999191069406,4.59472577252871,2.9930431968937,2.79889985439249,3.55929461252224,0.566251415628539,0.48469387755102,0.433673469387755,29.8214285714285,66.8622448979591,1.73469387755102,1.54233744511812,8.09768637532133,23.8775510204081,30.8163265306122,32.5765306122448,12.7295918367346,96.454081632653,87.1938775510204,29.9489795918367,0.994897959183674,55.5867346938775,43.4183673469387,0.153061224489796,0.357142857142857,99.4897959183673,94.3891864320326,1.63265306122449,0.561081356796736,28.0285641418005,1.70874776842642,3.79449588477366,42.2444786851566,1.18404118404118,6.09881626351003,67.7112766503981,69.0726945800154,2.0773676293051,50.7453247809196,0.663265306122449,78.0569084850038,9.4995031168127,6.5136868732496005,1.041077288672626
02.275.01.03.,urban,16128.0,51.08506944444444,3180.0,5.07169811320754,75.151708719259,16.2248482912807,92.7627438640654,91.8187539332913,95.8320076360165,12.8188775510204,10.6832837301587,9.61681547619047,9.9454365079365,34.8918624552668,40.3288888888888,27.6394093013004,3.38633329287534,3283.0,15.5041120925982,57.4607126186401,9.765625,8.35813492063492,8.5813492063492,8.28373015873015,6.41121031746031,5.62375992063492,4.6750992063492,4.4828869047619,3.73263888888888,2.88318452380952,2.00892857142857,1.64310515873015,3.3048115079365,4.26587301587301,54.501488095238,39.5585317460317,2.00272817460317,3.93725198412698,28.2622446352713,3.36202531645569,95.7961114030478,2.90798611111111,28.6334325396825,16.6666666666666,8.54414682539682,4.62549603174603,23.393496187957,11.6928582542399,4.80784191691302,2.33390384316166,0.311187179088222,0.793527306674965,1.39256262641979,1.78154660028006,0.443441730200716,0.373424614905866,95.2154971215186,99.786418744896,2.11696714617752,0.904579433381494,0.992524656071361,0.031409008103524,39.4484412470024,44.9160671462829,13.4532374100719,2.18225419664268,1.67031763417305,38.1982475355969,13.7732749178532,40.6626506024096,2.35487404162102,0.465498357064622,2.4644030668127,0.410733844468784,5.57416996649406,2.71093512031678,13.3109960402071,11.3006396588486,7.79774596405726,24.1547365214742,7.37130673164788,3.86841303685653,21.4133414559853,2.49771550411209,7.37130673164788,1.40115747791654,17.7886079805056,21.2610417301248,4.84313128236369,15.9000913798355,14.6207736826073,1.30977764240024,1.22718691000629,1.22718691000629,87.94839521711759,2.35997482693517,0.629326620516048,1.61025077430312,8.62344298946023,15.1353052234109,21.5229704216488,56.7967275015733,6.54499685336689,97.9861548143486,98.1120201384518,70.2957835116425,94.1157960981749,4.59408432976714,1.29011957205789,6.26179987413467,84.4241661422278,9.3140339836375,99.6224040276903,3.36689741976085,0.818124606670862,0.66079295154185,0.471994965387036,,45.6313775510204,9.536,17.4121405750798,84.4855049378783,88.4173580089342,2.28381013216357,38.6222718253968,6.6079295154185,91.6428344455036,9.84002976190474,6.9568452380952195,2.645091022249882
02.275.01.17.,urban,43477.0,51.661798192147565,8953.0,4.85613760750586,84.0901331512461,9.43439171503357,96.5921787709497,97.217877094972,94.8178956834532,13.247573911081,9.05766267221749,7.63852151712399,7.80872645306713,29.7180881906287,40.7823782104012,37.7558643358733,2.48875829215083,8332.0,5.82093134901584,49.6493456292451,8.65055086597511,9.36357154357476,8.80235526830278,7.82712698668261,6.99680290728431,6.53678956689744,6.03997515927961,5.93647215769257,5.09694781148653,3.84111139223037,2.01485843089449,1.68824895921981,2.70027830807093,5.43045748326701,54.8105895070957,38.7469236607861,1.56174529061342,4.8807415415047,31.2697436729132,2.85627530364372,97.6999477260846,2.05165949812544,24.2979046392345,19.1457552269015,12.0983508521747,7.42691538054603,24.7390800154619,14.0703517587939,7.73648462090673,3.40714561820089,0.394831299353912,1.41090065713181,2.29167817107515,4.091888011486,1.08785686675133,0.781379424595505,90.3086862885857,99.3919343941476,4.88316287305174,1.3442676420567,17.3916082286885,0.041935559024299,28.7640449438202,49.3790656416321,20.1301005322294,1.72678888231815,3.1647565976238,32.0365892124908,19.8086426243297,41.4362317316791,0.904216170749658,0.515192934496898,1.71380506781621,0.420565660813795,8.73739798367738,3.85261641862698,15.9265482477196,10.4176668266922,1.3922227556409,27.892462794047,5.26884301488238,3.33653384541526,20.619299087854,2.55640902544407,11.0657705232837,2.7844455112818,19.8391742678828,17.678828612578,4.50072011521843,14.6783485357657,20.8473355736917,2.7844455112818,2.17877094972067,1.24022346368715,94.6480446927374,0.256983240223464,0.346368715083799,1.48720317525491,6.47547513372026,4.08938547486033,7.66480446927374,76.4916201117318,11.754189944134,98.3351955307262,99.0055865921787,68.1229050279329,98.4022346368715,1.07262569832402,0.525139664804469,27.6648044692737,64.6145251396648,7.72067039106145,98.6480446927374,5.74301675977653,1.15083798882681,1.07262569832402,0.346368715083799,,33.0733582005199,10.9060022650056,20.4494128274616,92.3838452019349,93.7718211510305,2.06489627239523,34.9794144030176,1.32960893854748,95.9905660377358,10.244497090415601,6.403385698185231,3.8019769175548017
02.275.01.35.,urban,3137.0,50.30283710551482,721.0,4.3509015256588,58.0508474576271,6.77966101694915,96.9486823855756,96.8099861303744,94.225352112676,9.73451327433628,8.16066305387312,7.52311125278928,7.81000956327701,26.0113421550094,43.9166666666666,54.0796963946869,2.47148288973384,484.0,6.61157024793388,48.3931947069943,8.92572521517373,7.90564233343959,7.58686643289767,8.16066305387312,7.49123366273509,6.08861970035065,6.56678355116353,6.69429391138029,5.80172138986292,4.20784188715333,2.42269684411858,1.75326745298055,2.90086069493146,3.95282116671979,52.3748804590373,42.4290723621294,1.53012432260121,3.66592285623206,30.4412635835382,2.5,98.3221476510067,0.924450111571565,29.4548932100733,19.4772075231112,13.5160981829773,6.34364042078418,24.7258979206049,16.8998109640831,7.48582230623818,2.38185255198487,0.113421550094518,1.28544423440453,2.75992438563327,2.57088846880907,0.113421550094518,0.718336483931947,92.5141776937618,99.5150339476236,1.1639185257032,1.03459424506951,0.646621403168445,0.032331070158422,26.2429523321373,46.0789338800615,25.6278831368528,2.05023065094823,3.01810865191146,24.3460764587525,34.0040241448692,36.6197183098591,0.201207243460765,0.201207243460765,1.20724346076458,0.402414486921529,5.57851239669421,3.099173553719,34.090909090909,8.26446280991735,4.54545454545454,15.7024793388429,2.4793388429752,4.13223140495867,17.3553719008264,4.75206611570248,6.40495867768595,1.44628099173553,10.5371900826446,14.2561983471074,3.92561983471074,15.9090909090909,32.4380165289256,8.47107438016529,13.1761442441054,0.554785020804438,78.2246879334258,7.62829403606102,0.277392510402219,1.5088985088985,35.1694915254237,0.13869625520111,0.970873786407767,30.2357836338418,68.6546463245492,99.8613037447988,99.3065187239944,36.754507628294,90.9847434119278,8.32177531206657,0.693481276005548,96.6712898751733,1.38696255201109,1.94174757281553,99.8613037447988,1.66435506241331,0.693481276005548,1.38696255201109,0.970873786407767,,25.0,7.72797527047913,13.7370753323485,93.5302390998593,93.3521923620933,1.45730785067007,30.2837105514823,0.13869625520111,97.054698457223,11.28466687918392,7.0768249920305895,2.4952741020793883
02.275.03.03.,rural,2656.0,49.17168674698795,486.0,5.46502057613168,92.2916666666666,0.625,65.0205761316872,58.0246913580246,97.9381443298969,1.44329896907216,10.1656626506024,8.09487951807229,7.60542168674698,46.9368954398894,42.5088877602844,17.4432497013142,1.14854517611026,691.0,67.8726483357453,67.1119299861814,8.81024096385542,8.62198795180723,8.62198795180723,7.56777108433734,6.96536144578313,6.70180722891566,6.32530120481927,5.34638554216867,3.95331325301204,3.08734939759036,2.82379518072289,1.99548192771084,3.31325301204819,3.99096385542168,52.7484939759036,42.8840361445783,0.903614457831325,3.46385542168674,30.5370715892454,3.02173913043478,89.8373983739837,0.489457831325301,29.3298192771084,8.6972891566265,6.96536144578313,2.78614457831325,16.7664670658682,11.6075541225241,2.44127130354675,1.93459235375403,0.138185168125288,0.276370336250576,0.506678949792722,0.967296176877015,0.046061722708429,0.230308613542147,97.9732842008291,99.3184399848542,0.265051117001136,0.227186671715259,17.8720181749337,0.0,54.2210617928633,36.9016536118363,7.74586597040905,1.13141862489121,0.828729281767956,50.0,5.11049723756906,43.0939226519337,0.138121546961326,0.138121546961326,0.69060773480663,0.0,1.44717800289435,0.434153400868307,5.06512301013024,2.60492040520984,38.4949348769898,5.78871201157742,28.6541244573082,4.05209840810419,12.1562952243125,1.30246020260492,3.03907380607814,0.578871201157742,5.64399421128798,3.76266280752532,4.34153400868306,9.55137481910275,4.34153400868306,0.868306801736614,1.23456790123456,0.0,19.753086419753,73.6625514403292,4.52674897119341,1.75545274289491,7.08333333333333,16.872427983539,32.0987654320987,37.037037037037,13.9917695473251,84.9794238683127,77.3662551440329,50.6172839506172,0.205761316872428,71.8106995884773,27.9835390946502,0.0,0.0,100.0,97.3251028806584,1.64609053497942,1.44032921810699,19.3415637860082,0.205761316872428,2.14049586776859,63.9004149377593,2.5,6.61157024793388,63.9175257731958,62.3188405797101,1.33892016689046,51.7319277108433,0.823045267489712,80.4123711340206,11.219879518072279,8.13253012048192,2.072777521879318
02.275.03.05.,rural,5591.0,48.9715614380254,1167.0,4.79091688089117,82.6724137931034,3.10344827586206,86.5351629502572,43.2246998284734,93.3791917454858,4.56896551724137,10.284385619746,8.60311214451797,7.99499195135038,48.2469680264608,44.3493150684931,9.21125206839492,1.46092037983929,1646.0,65.91737545565,70.6945975744211,7.31532820604543,8.03076372741906,8.72831336075836,8.28116615989984,8.19173671972813,6.45680558039706,5.70559828295474,5.2942228581649,4.4178143444822,3.86335181541763,2.07476301198354,1.73493113933106,3.02271507780361,5.24056519406188,54.8202468252548,41.030227150778,0.947952065820068,3.20157395814702,30.6388733965808,2.94011976047904,91.9413919413919,1.71704525129672,27.9377571096404,11.8762296548023,5.66982650688606,1.46664281881595,19.1400220507166,7.36493936052921,2.13891951488423,0.595369349503859,0.066152149944873,0.242557883131202,0.507166482910695,0.837927232635061,0.176405733186329,0.286659316427784,97.9492833517089,99.8910081743869,3.68755676657584,0.036330608537693,4.70481380563124,0.018165304268847,43.9607341015791,46.9910371318822,8.06658130601792,0.9816474605207,1.55688622754491,45.0898203592814,4.19161676646706,30.3592814371257,14.8502994011976,0.179640718562874,3.77245508982036,0.0,1.21506682867557,0.729040097205346,5.04252733900364,4.8602673147023,34.2648845686512,7.65492102065613,30.4374240583232,2.24787363304981,12.5151883353584,1.03280680437424,2.73390036452004,0.303766707168894,11.0571081409477,7.29040097205346,2.79465370595382,4.19198055893074,4.0097205346294,1.7010935601458,3.0017152658662,0.257289879931389,33.6192109777015,60.2915951972555,2.40137221269296,1.83426320971447,14.2241379310344,14.9228130360205,18.7821612349914,29.8456260720411,36.4493996569468,96.3979416809605,66.8096054888507,29.7598627787307,14.5797598627787,48.3704974271012,37.04974271012,16.7238421955403,16.2092624356775,67.0668953687821,91.9382504288164,0.514579759862779,0.257289879931389,11.6638078902229,0.514579759862779,2.62887989203778,55.297157622739,3.10880829015544,5.70934256055363,66.3503019844693,74.6100519930675,1.82281972170289,51.3324986585584,0.428816466552316,81.0996563573883,10.69576104453584,6.83240922911821,0.661521499448732
02.275.03.07.,rural,3867.0,50.09050943884148,703.0,5.50071123755334,82.9850746268656,0.149253731343284,81.3655761024182,39.5448079658606,87.2093023255813,2.20913107511045,10.3439358675976,8.53374709076803,7.60279286268425,48.8045903729678,41.9978895532887,52.7638190954773,1.08415074858027,564.0,53.0141843971631,70.1944532993305,9.1026635634859,9.95603827256271,8.50788725109904,7.47349366433928,6.9562968709594,5.84432376519265,5.48228600982673,4.86164985777088,3.9048357900181,3.41349883630721,2.43082492888544,1.99120765451254,3.59451771399017,4.68063098008792,56.167571761055,39.4879751745539,0.672355831393845,3.67209723299715,29.8052063832694,3.13274336283185,90.5817174515235,0.698215671062839,24.6444272045513,14.6108094129816,4.57719162141194,2.30152573054047,22.1868026777175,3.63404526617787,2.80522792476888,0.956327701625757,0.223143130379343,0.286898310487727,0.573796620975454,1.40261396238444,0.446286260758687,0.573796620975454,96.684730634364,99.7124934657605,0.078410872974386,6.66492420282279,13.1991636173549,0.0,39.4128669581511,48.7820112429731,11.1805121798875,0.624609618988132,1.37931034482758,65.5172413793103,11.8965517241379,19.8275862068965,0.344827586206897,0.172413793103448,0.0,0.862068965517241,2.48226950354609,1.77304964539007,7.6241134751773,2.30496453900709,48.0496453900709,9.92907801418439,7.80141843971631,3.54609929078014,15.2482269503546,1.24113475177305,8.51063829787234,0.531914893617021,6.91489361702127,4.25531914893617,3.72340425531914,10.8156028368794,10.1063829787234,2.12765957446808,1.70697012802276,0.284495021337127,40.1137980085348,51.4935988620199,6.11664295874822,2.10391730141458,16.865671641791,11.6642958748221,20.9103840682788,45.0924608819345,22.3328591749644,95.3058321479374,54.054054054054,15.7894736842105,0.284495021337127,18.3499288762446,81.3655761024182,0.0,0.142247510668563,99.8577524893314,74.3954480796586,0.42674253200569,1.42247510668563,44.5234708392603,0.711237553342817,2.20114942528735,10.2189781021897,2.5,3.3724340175953,55.7833089311859,62.2448979591836,1.87449581755389,53.1678303594517,0.284495021337127,73.3236151603498,11.43004913369536,8.01655029738815,1.1794708320051
02.275.03.09.,rural,2612.0,51.454823889739664,466.0,5.60515021459227,91.8681318681318,0.659340659340659,78.7553648068669,50.8583690987124,92.4731182795698,0.645161290322581,11.1408882082695,8.3843797856049,7.58039816232771,49.0009514747859,40.8613445378151,19.2802056555269,0.744047619047619,628.0,72.2929936305732,67.0789724072312,8.5375191424196,9.22664624808575,9.26493108728943,8.6906584992343,8.2312404287902,5.51301684532925,5.39816232771822,3.98162327718223,3.5604900459418,2.64165390505359,2.52679938744257,1.79938744257274,3.52220520673813,5.55130168453292,53.9050535987748,42.2281776416539,0.421133231240429,3.44563552833078,29.5862720088341,3.98611111111111,93.3333333333333,0.57427258805513,23.0857580398162,10.4517611026033,8.9969372128637,3.5604900459418,15.604186489058,11.1798287345385,4.61465271170314,1.42721217887726,0.095147478591817,0.333016175071361,0.808753568030447,1.23691722169362,0.142721217887726,0.142721217887726,97.3358705994291,99.9219968798752,0.195007800312012,1.01404056162246,64.6645865834633,0.0,34.8641049671977,49.9531396438612,13.4957825679475,1.68697282099344,0.315955766192733,46.6034755134281,4.26540284360189,37.1248025276461,11.3744075829383,0.0,0.315955766192733,0.0,1.43312101910828,0.477707006369427,4.29936305732484,6.05095541401273,37.5796178343949,7.48407643312101,34.2356687898089,1.59235668789808,6.52866242038216,0.318471337579618,0.318471337579618,0.159235668789809,10.1910828025477,6.68789808917197,1.9108280254777,3.02547770700636,4.77707006369426,0.636942675159236,0.643776824034335,0.0,32.832618025751,63.3047210300429,2.78969957081545,2.14626129827444,7.47252747252747,19.9570815450643,26.1802575107296,44.4206008583691,9.44206008583691,91.6309012875536,67.8111587982832,39.2703862660944,0.858369098712446,15.2360515021459,83.9055793991416,0.214592274678112,0.0,99.7854077253218,95.0643776824034,1.07296137339055,0.643776824034335,6.22317596566523,0.429184549356223,1.72626931567328,34.051724137931,0.865800865800866,2.58064516129032,71.0583153347732,69.5464362850971,2.28554497408173,53.3307810107197,0.429184549356223,78.1857451403887,10.49004594180703,7.84839203675344,1.522359657469077
